MMSI,Message_ID,Repeat_indicator,Time,Millisecond,Region,Country,Base_station,Online_data,Group_code,Sequence_ID,Channel,Data_length,Vessel_Name,Call_sign,IMO,Ship_Type,Dimension_to_Bow,Dimension_to_stern,Dimension_to_port,Dimension_to_starboard,Draught,Destination,AIS_version,Navigational_status,ROT,SOG,Accuracy,Longitude,Latitude,COG,Heading,Regional,Maneuver,RAIM_flag,Communication_flag,Communication_state,UTC_year,UTC_month,UTC_day,UTC_hour,UTC_minute,UTC_second,Fixing_device,Transmission_control,ETA_month,ETA_day,ETA_hour,ETA_minute,Sequence,Destination_ID,Retransmit_flag,Country_code,Functional_ID,Data,Destination_ID_1,Sequence_1,Destination_ID_2,Sequence_2,Destination_ID_3,Sequence_3,Destination_ID_4,Sequence_4,Altitude,Altitude_sensor,Data_terminal,Mode,Safety_text,Non-standard_bits,Name_extension,Name_extension_padding,Message_ID_1_1,Offset_1_1,Message_ID_1_2,Offset_1_2,Message_ID_2_1,Offset_2_1,Destination_ID_A,Offset_A,Increment_A,Destination_ID_B,offsetB,incrementB,data_msg_type,station_ID,Z_count,num_data_words,health,unit_flag,display,DSC,band,msg22,offset1,num_slots1,timeout1,Increment_1,Offset_2,Number_slots_2,Timeout_2,Increment_2,Offset_3,Number_slots_3,Timeout_3,Increment_3,Offset_4,Number_slots_4,Timeout_4,Increment_4,ATON_type,ATON_name,off_position,ATON_status,Virtual_ATON,Channel_A,Channel_B,Tx_Rx_mode,Power,Message_indicator,Channel_A_bandwidth,Channel_B_bandwidth,Transzone_size,Longitude_1,Latitude_1,Longitude_2,Latitude_2,Station_Type,Report_Interval,Quiet_Time,Part_Number,Vendor_ID,Mother_ship_MMSI,Destination_indicator,Binary_flag,GNSS_status,spare,spare2,spare3,spare4
"338071000","1","1","20130825_134616","544","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.60239","38.9267933333","284.6","286.0","","0","0","","66129","","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_134622","278","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.6031666667","38.92695","284.5","286.0","","0","0","","2265","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_134809","555","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.6171233333","38.9298133333","283.6","285.0","","0","0","","2234","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_134836","944","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","9.7","0","-47.0645466667","36.8602733333","277.3","277.0","","0","1","","131071","","","","","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"240730000","1","0","20130825_134848","949","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","3.61586335501","9.2","0","-62.2201666667","36.3518333333","60.0","57.0","","0","0","","23232","","","","","","49","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_134857","528","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.6233433333","38.9309866667","283.9","286.0","","0","0","","49169","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_134903","557","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.4","1","-43.1881666667","44.30445","256.0","257.0","","0","0","","2244","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_134908","941","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.62477","38.9312583333","283.7","286.0","","0","0","","114705","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_134921","901","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.6264516667","38.931595","283.9","286.0","","0","0","","49169","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_134936","944","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","9.7","0","-47.0678916667","36.8606416667","277.4","277.0","","0","1","","99701","","","","","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_135122","127","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.64181","38.9347983333","284.6","286.0","","0","0","","23244","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_135133","887","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.643485","38.9351366667","284.5","286.0","","0","0","","2238","","","","","","34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_135203","328","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.64723","38.935905","284.9","286.0","","0","0","","23248","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_135209","168","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.6480066667","38.9360616667","284.7","286.0","","0","0","","65883","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_135222","128","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.5","0","-29.649685","38.9364116667","284.8","286.0","","0","0","","2228","","","","","","23","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_135223","595","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.4","1","-43.2038","44.3022833333","259.0","260.0","","0","0","","49164","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_135243","728","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.4","1","-43.2053833333","44.3020833333","259.0","260.0","","0","0","","49164","","","","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_135443","955","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.4","1","-43.2149","44.3009833333","261.0","262.0","","0","0","","23256","","","","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_135458","304","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.6","1","-29.6699066667","38.9404383333","284.0","285.0","","0","0","","81938","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_135509","398","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","22.6","1","-29.6713416667","38.94071","283.7","285.0","","0","0","","23260","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_135543","956","1","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","12.4","1","-43.2196833333","44.3005333333","262.0","262.0","","0","0","","2290","","","","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130202","904","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.5","1","-29.2489316667","38.8513966667","285.3","286.0","","0","0","","2261","","","","","","54","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_130444","571","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","11.9","0","-42.4288333333","44.2028833333","254.0","254.0","","0","0","","49154","","","","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_130446","117","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","10.0","9.3","0","-46.9236733333","36.8643783333","233.4","235.0","","0","1","","98302","","","","","","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130453","635","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2717216667","38.85639","286.6","287.0","","0","0","","2247","","","","","","44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130519","529","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.2","1","-29.2751683333","38.8571533333","285.7","286.0","","0","0","","23060","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130706","490","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.28941","38.8602","285.6","287.0","","0","0","","49171","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130710","863","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2900733333","38.8603483333","285.5","287.0","","0","0","","49171","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130714","410","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2906033333","38.8604683333","285.7","287.0","","0","0","","98515","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130714","623","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2906033333","38.8604683333","285.7","287.0","","0","0","","98515","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130716","756","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2908683333","38.860525","285.6","287.0","","0","0","","65828","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130718","517","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.291135","38.8605816667","285.5","287.0","","0","0","","49171","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130718","730","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.291135","38.8605816667","285.5","287.0","","0","0","","49171","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130720","703","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2914016667","38.86064","285.5","287.0","","0","0","","33206","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130722","383","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.291535","38.86067","285.5","287.0","","0","0","","2254","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130722","597","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.291535","38.86067","285.5","287.0","","0","0","","2254","","","","","","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130730","410","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.292735","38.86093","285.5","286.0","","0","0","","33579","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130734","703","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2932666667","38.8610466667","285.3","286.0","","0","0","","23068","","","","","","26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130736","970","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2935333333","38.861105","285.4","286.0","","0","0","","33813","","","","","","28","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130740","624","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2940666667","38.8612183333","285.5","286.0","","0","0","","2252","","","","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130746","704","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.3","1","-29.2948666667","38.8613883333","285.3","286.0","","0","0","","2245","","","","","","38","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130806","491","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.2975383333","38.861955","285.4","287.0","","0","0","","34932","","","","","","58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130810","837","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.2980733333","38.862065","285.0","287.0","","0","0","","32837","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130818","518","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.299145","38.8623","285.3","287.0","","0","0","","33133","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130818","758","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.299145","38.8623","285.3","287.0","","0","0","","33133","","","","","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_130830","411","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.300745","38.86264","285.5","287.0","","0","0","","23072","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130838","731","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.3018166667","38.8628683333","285.1","287.0","","0","0","","23072","","","","","","30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_130844","465","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.3024866667","38.86302","285.6","287.0","","0","0","","49171","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_131031","13","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.316765","38.8661383333","285.6","287.0","","0","0","","99121","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_131140","987","2","316","316000002","1AIS_S","None","","A","[28]","","","","","","","","","","","","0","0.0","23.4","1","-29.3261033333","38.868235","285.7","286.0","","0","0","","23084","","","","","","32","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_134536","279","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.5972083333","38.9257566667","284.7","286.0","","0","0","","0","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_134540","305","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.6","1","-29.5975983333","38.92583","284.0","286.0","","0","0","","67017","","","","","","40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_134548","574","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","-10.0","9.7","0","-47.05516","36.859425","276.6","277.0","","0","1","","23220","","","","","","48","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_134551","958","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.599155","38.9261383333","284.2","286.0","","0","0","","23220","","","","","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_134600","171","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.60032","38.9263733333","284.4","286.0","","0","0","","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_134600","518","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.60032","38.9263733333","284.4","286.0","","0","0","","0","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_134608","147","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","9.7","0","-47.0562233333","36.8595166667","276.3","277.0","","0","1","","65535","","","","","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","1","20130825_134616","491","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.5","1","-29.60239","38.9267933333","284.6","286.0","","0","0","","66129","","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_134804","652","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.4","0","-42.6184333333","44.1608833333","250.0","254.0","","0","0","","49155","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_134813","158","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","12.4","1","-43.1841833333","44.3051166667","256.0","257.0","","0","0","","2301","","","","","","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_134825","105","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.4","0","-42.6198","44.1605166667","250.0","254.0","","0","0","","49155","","","","","","22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"548791000","1","0","20130825_134826","491","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","10.0","9.7","0","-47.0638833333","36.8602033333","276.6","277.0","","0","1","","65535","","","","","","27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"370803000","1","0","20130825_134834","145","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","12.4","1","-43.1857333333","44.30485","256.0","257.0","","0","0","","66828","","","","","","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"308164000","1","0","20130825_134844","464","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","11.4","0","-42.6211833333","44.16015","249.0","254.0","","0","0","","99983","","","","","","42","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
"338071000","1","0","20130825_134851","234","1","316","316000002","1AIS_S","None","","B","[28]","","","","","","","","","","","","0","0.0","22.4","1","-29.6224383333","38.9308116667","283.8","286.0","","0","0","","34701","","","","","","52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","",""
